"","counts","tfidf","positivity","negativity","sentiment","words"
"2591",8,1.25638725845228,0,0.0140105078809107,0,"loud"
"2592",1,0.269333733393025,0,0.00175131348511384,0,"loudly"
"2593",20,2.98442867137988,0.0175131348511384,0.0175131348511384,1,"love"
"2594",2,1.57320262324855,0.00350262697022767,0,Inf,"loved"
"2595",2,0.526280447442764,0.00350262697022767,0,Inf,"lovely"
"2596",7,0.861623158313425,0.00350262697022767,0.00875656742556918,0.4,"low"
"2597",4,0.813310214756225,0.00175131348511384,0.00525394045534151,0.333333333333333,"lower"
"2598",6,0.928358838609279,0.00175131348511384,0.00875656742556918,0.2,"loyal"
"2599",1,0.186884631333936,0,0.00175131348511384,0,"loyalty"
"2600",1,0.0497681898661024,0,0.00175131348511384,0,"lube"
"2601",1,0.0418143695678669,0,0.00175131348511384,0,"lubricant"
"2602",11,2.0138988108798,0.00175131348511384,0.0175131348511384,0.1,"luck"
"2603",5,0.329276461905036,0.00700525394045534,0.00175131348511384,4,"luckily"
"2604",10,1.58246073396726,0.00525394045534151,0.0122591943957968,0.428571428571429,"lucky"
"2605",1,0.0610489795690856,0.00175131348511384,0,Inf,"lunchbreak"
"2606",1,0.295398288237511,0.00175131348511384,0,Inf,"lunchtime"
"2607",1,0.100630186102888,0,0.00175131348511384,0,"lungs"
"2608",3,0.13191646291991,0,0.00525394045534151,0,"lying"
"2609",1,0.436064139779183,0.00175131348511384,0,Inf,"lysette"
"2610",1,0.150120441563325,0,0.00175131348511384,0,"mabe"
"2611",1,0.305244897845428,0,0.00175131348511384,0,"mabell"
"2612",1,0.0418143695678669,0,0.00175131348511384,0,"machiavelliantype"
"2613",3,0.393933270010914,0.00175131348511384,0.00350262697022767,0.5,"machine"
"2614",1,0.0285275605463017,0,0.00175131348511384,0,"machines"
"2615",5,0.296595465248792,0.00175131348511384,0.00700525394045534,0.25,"mad"
"2616",1,0.125443108703601,0.00175131348511384,0,Inf,"maddening"
"2617",78,3.58338279401211,0.0612959719789842,0.0753064798598949,0.813953488372093,"made"
"2618",1,0.125443108703601,0.00175131348511384,0,Inf,"madison"
"2619",1,0.0824986210393049,0,0.00175131348511384,0,"madness"
"2620",2,0.130024080734486,0,0.00350262697022767,0,"magically"
"2621",1,0.0709871855454484,0,0.00175131348511384,0,"maiden"
"2622",8,0.511143276316839,0.00175131348511384,0.0122591943957968,0.142857142857143,"mail"
"2623",2,0.242491624745212,0.00175131348511384,0.00175131348511384,1,"mailed"
"2624",1,0.0431950327139757,0,0.00175131348511384,0,"mailinstant"
"2625",1,0.176102825680055,0,0.00175131348511384,0,"mails"
"2626",7,0.662277518638527,0.00700525394045534,0.00525394045534151,1.33333333333333,"main"
"2627",1,0.0479442247924756,0,0.00175131348511384,0,"mainly"
"2628",2,0.215138820273306,0.00175131348511384,0.00175131348511384,1,"maintenance"
"2629",6,0.873676270114494,0.00525394045534151,0.00525394045534151,1,"major"
"2630",1,0.169580498803016,0.00175131348511384,0,Inf,"majority"
"2631",1,0.0494991726235829,0,0.00175131348511384,0,"majorly"
"2632",88,4.08092772660368,0.0385288966725044,0.115586690017513,0.333333333333333,"make"
"2633",9,1.01175993176998,0.00525394045534151,0.010507880910683,0.5,"makes"
"2634",22,1.70335170068953,0.0122591943957968,0.0262697022767075,0.466666666666667,"making"
"2635",1,0.0640373911563835,0,0.00175131348511384,0,"male"
"2636",1,0.130819241933755,0,0.00175131348511384,0,"malfunctioned"
"2637",18,2.43717143950112,0.0122591943957968,0.0192644483362522,0.636363636363636,"mall"
"2638",1,0.315770583978029,0.00175131348511384,0,Inf,"malone"
"2639",23,2.11468492209162,0.021015761821366,0.0192644483362522,1.09090909090909,"man"
"2640",4,0.445865721717109,0.00175131348511384,0.00525394045534151,0.333333333333333,"manage"
"2641",4,0.462023986909033,0.00700525394045534,0,Inf,"managed"
"2642",12,2.64833252233166,0.00525394045534151,0.0157618213660245,0.333333333333333,"management"
"2643",165,7.00001185136931,0.0630472854640981,0.225919439579685,0.27906976744186,"manager"
"2644",15,1.73582510742635,0.00700525394045534,0.0192644483362522,0.363636363636364,"managers"
"2645",1,0.0575933769519676,0,0.00175131348511384,0,"manages"
"2646",1,0.315770583978029,0.00175131348511384,0,Inf,"managing"
"2647",2,0.383279598913325,0.00175131348511384,0.00175131348511384,1,"mandatory"
"2648",2,0.346363540509454,0,0.00350262697022767,0,"manger"
"2649",1,0.166497217006597,0.00175131348511384,0,Inf,"maniac"
"2650",1,0.0236014096272238,0,0.00175131348511384,0,"manipulated"
"2651",6,0.722234137190335,0.00350262697022767,0.00700525394045534,0.5,"manner"
"2652",1,0.11032948114895,0,0.00175131348511384,0,"manners"
"2653",1,0.122097959138171,0.00175131348511384,0,Inf,"manufacturer"
"2654",35,2.22963091438033,0.0192644483362522,0.042031523642732,0.458333333333333,"many"
"2655",3,0.53866746678605,0.00525394045534151,0,Inf,"marcus"
"2656",1,0.0984660960791704,0,0.00175131348511384,0,"marginal"
"2657",1,0.436064139779183,0.00175131348511384,0,Inf,"marissa"
"2658",4,0.332057777507509,0.00175131348511384,0.00525394045534151,0.333333333333333,"market"
"2659",1,0.152622448922714,0.00175131348511384,0,Inf,"marketing"
"2660",2,0.226767945693484,0,0.00350262697022767,0,"marketplace"
"2661",1,0.0709871855454484,0,0.00175131348511384,0,"marriage"
"2662",1,0.0709871855454484,0,0.00175131348511384,0,"married"
"2663",1,0.832486085032986,0.00175131348511384,0,Inf,"marrujo"
"2664",2,0.159258207571528,0.00350262697022767,0,Inf,"martel"
"2665",2,1.25497645159428,0.00350262697022767,0,Inf,"maryland"
"2666",1,0.0906668013402262,0.00175131348511384,0,Inf,"massages"
"2667",1,0.0487092922093768,0,0.00175131348511384,0,"masse"
"2668",3,0.485157097977043,0.00175131348511384,0.00350262697022767,0.5,"massive"
"2669",4,0.312024539944414,0,0.00700525394045534,0,"match"
"2670",2,0.189784556867603,0.00175131348511384,0.00175131348511384,1,"matched"
"2671",1,0.0963931256353984,0,0.00175131348511384,0,"matching"
"2672",1,0.143083545865044,0.00175131348511384,0,Inf,"mater"
"2673",1,0.0487092922093768,0,0.00175131348511384,0,"maternity"
"2674",3,0.178113602129531,0,0.00525394045534151,0,"math"
"2675",2,1.7888918717901,0.00350262697022767,0,Inf,"matt"
"2676",9,1.54080709149959,0.00175131348511384,0.0140105078809107,0.125,"matter"
"2677",2,0.127840882488698,0,0.00350262697022767,0,"matters"
"2678",1,0.0906668013402262,0,0.00175131348511384,0,"matthews"
"2679",1,0.0517364233636319,0.00175131348511384,0,Inf,"mattress"
"2680",3,0.251968164785494,0,0.00525394045534151,0,"max"
"2681",1,0.218032069889592,0.00175131348511384,0,Inf,"maximum"
"2682",1,0.0934423156669678,0.00175131348511384,0,Inf,"maxing"
"2683",2,0.216116724001821,0.00350262697022767,0,Inf,"maxx"
"2684",25,1.47039186649349,0.010507880910683,0.0332749562171629,0.315789473684211,"may"
"2685",35,1.99902913486705,0.0140105078809107,0.0472854640980736,0.296296296296296,"maybe"
"2686",1,0.055164740574475,0.00175131348511384,0,Inf,"mccaw"
"2687",1,0.0399884145649032,0,0.00175131348511384,0,"mcdonald"
"2688",1,0.0715417729325222,0,0.00175131348511384,0,"mcdonalds"
"2689",1,0.130819241933755,0,0.00175131348511384,0,"mckellips"
"2690",13,0.61133475098641,0.00350262697022767,0.0192644483362522,0.181818181818182,"mean"
"2691",6,0.386855485465335,0.00350262697022767,0.00700525394045534,0.5,"means"
"2692",2,0.128589717717505,0,0.00350262697022767,0,"meant"
"2693",2,0.105307365138042,0,0.00350262697022767,0,"meantime"
"2694",1,0.100630186102888,0,0.00175131348511384,0,"meanwhile"
"2695",2,0.209162741932381,0,0.00350262697022767,0,"measly"
"2696",1,0.0285275605463017,0,0.00175131348511384,0,"measure"
"2697",2,0.280468222136601,0.00175131348511384,0.00175131348511384,1,"media"
"2698",1,0.234803767573406,0.00175131348511384,0,Inf,"mediate"
"2699",3,0.342000570271424,0.00175131348511384,0.00350262697022767,0.5,"medical"
"2700",3,0.347309703822441,0.00175131348511384,0.00350262697022767,0.5,"meet"
"2701",4,0.462870554041142,0.00175131348511384,0.00525394045534151,0.333333333333333,"meeting"
"2702",1,0.0497681898661024,0,0.00175131348511384,0,"megastrip"
"2703",3,0.83692260765411,0.00525394045534151,0,Inf,"meghan"
"2704",1,0.114466836692036,0,0.00175131348511384,0,"mehe"
"2705",3,0.578371166716027,0.00525394045534151,0,Inf,"melissa"
"2706",3,0.452335236872346,0.00350262697022767,0.00175131348511384,2,"member"
"2707",5,0.896250257824905,0.00525394045534151,0.00350262697022767,1.5,"members"
"2708",1,0.508741496409047,0.00175131348511384,0,Inf,"membership"
"2709",4,0.534321469013191,0.00175131348511384,0.00525394045534151,0.333333333333333,"memory"
"2710",1,0.113053665868677,0,0.00175131348511384,0,"men"
"2711",1,0.0944056385088953,0,0.00175131348511384,0,"mentally"
"2712",8,0.854118414261959,0.00175131348511384,0.0122591943957968,0.142857142857143,"mention"
"2713",15,0.93519853530308,0.00525394045534151,0.021015761821366,0.25,"mentioned"
"2714",2,0.331454242872408,0,0.00350262697022767,0,"mentioning"
"2715",4,0.351135797922328,0.00175131348511384,0.00525394045534151,0.333333333333333,"merchandise"
"2716",1,0.0285275605463017,0,0.00175131348511384,0,"merchandising"
"2717",1,0.0934423156669678,0.00175131348511384,0,Inf,"mercy"
"2718",1,0.0627215543518003,0,0.00175131348511384,0,"mere"
"2719",1,0.315770583978029,0,0.00175131348511384,0,"merely"
"2720",1,0.0446699850505505,0,0.00175131348511384,0,"merits"
"2721",1,0.654096209668774,0.00175131348511384,0,Inf,"merriman"
"2722",2,0.700378272228123,0.00350262697022767,0,Inf,"mesa"
"2723",3,0.54048696200381,0.00175131348511384,0.00350262697022767,0.5,"mess"
"2724",7,0.732363958158732,0,0.0122591943957968,0,"message"
"2725",1,0.0497681898661024,0,0.00175131348511384,0,"messaged"
"2726",9,0.636960312455815,0.00175131348511384,0.0140105078809107,0.125,"messages"
"2727",1,0.436064139779183,0,0.00175131348511384,0,"messaging"
"2728",5,0.780543330378398,0.00525394045534151,0.00350262697022767,1.5,"messed"
"2729",1,0.0418143695678669,0,0.00175131348511384,0,"messedup"
"2730",1,0.223349925252752,0,0.00175131348511384,0,"messing"
"2731",11,1.46181209602052,0.0122591943957968,0.00700525394045534,1.75,"met"
"2732",1,0.0396421945253803,0.00175131348511384,0,Inf,"methinks"
"2733",1,0.0594632917880704,0.00175131348511384,0,Inf,"methods"
"2734",4,0.77269942794362,0.00350262697022767,0.00350262697022767,1,"metro"
"2735",1,0.254370748204523,0,0.00175131348511384,0,"metrocenter"
"2736",3,0.546689217720473,0.00175131348511384,0.00350262697022767,0.5,"mgr"
"2737",7,0.946518954632732,0.010507880910683,0.00175131348511384,6,"michael"
"2738",7,1.1111763241659,0.010507880910683,0.00175131348511384,6,"michelle"
"2739",2,0.0915734693536284,0.00350262697022767,0,Inf,"michelles"
"2740",2,0.196932192158341,0,0.00350262697022767,0,"micro"
"2741",2,0.449245193541722,0,0.00350262697022767,0,"mid"
"2742",4,0.299106665468778,0,0.00700525394045534,0,"middle"
"2743",1,0.654096209668774,0,0.00175131348511384,0,"midmorning"
"2744",3,0.396559612460579,0.00350262697022767,0.00175131348511384,2,"mifi"
"2745",13,1.4422436887925,0.00175131348511384,0.021015761821366,0.0833333333333333,"might"
"2746",1,0.352205651360109,0,0.00175131348511384,0,"miguel"
"2747",7,1.01918249339925,0.0122591943957968,0,Inf,"mike"
"2748",2,0.220191322870633,0.00175131348511384,0.00175131348511384,1,"mile"
"2749",8,0.935959881148353,0.00175131348511384,0.0122591943957968,0.142857142857143,"miles"
"2750",2,0.47826342374657,0.00350262697022767,0,Inf,"military"
"2751",1,0.269333733393025,0.00175131348511384,0,Inf,"million"
"2752",1,0.0487092922093768,0,0.00175131348511384,0,"millions"
"2753",15,3.18353148368403,0.0122591943957968,0.0140105078809107,0.875,"min"
"2754",25,1.69216243822587,0.00700525394045534,0.0367775831873905,0.19047619047619,"mind"
"2755",1,0.208121521258246,0.00175131348511384,0,Inf,"minds"
"2756",9,0.980442715772579,0.00525394045534151,0.010507880910683,0.5,"mine"
"2757",1,0.0487092922093768,0,0.00175131348511384,0,"mines"
"2758",1,0.143083545865044,0.00175131348511384,0,Inf,"mini"
"2759",1,0.277495361677662,0,0.00175131348511384,0,"minimal"
"2760",1,0.0554990723355324,0,0.00175131348511384,0,"minimalist"
"2761",2,0.209162741932381,0,0.00350262697022767,0,"minimum"
"2762",1,0.228933673384071,0,0.00175131348511384,0,"minor"
"2763",10,1.8143840425802,0.00525394045534151,0.0122591943957968,0.428571428571429,"mins"
"2764",1,0.295398288237511,0.00175131348511384,0,Inf,"minthat"
"2765",5,0.302856916934685,0.00175131348511384,0.00700525394045534,0.25,"minus"
"2766",17,2.47810005641689,0.0157618213660245,0.0140105078809107,1.125,"minute"
"2767",115,6.96367971910455,0.0490367775831874,0.152364273204904,0.32183908045977,"minutes"
"2768",1,0.457867346768142,0.00175131348511384,0,Inf,"minutesand"
"2769",1,0.0963931256353984,0.00175131348511384,0,Inf,"minutesperfect"
"2770",1,0.0431950327139757,0,0.00175131348511384,0,"minutethen"
"2771",1,0.19907275946441,0,0.00175131348511384,0,"miracle"
"2772",1,0.0427913408194525,0,0.00175131348511384,0,"miraculously"
"2773",1,0.0224996239198104,0,0.00175131348511384,0,"mirrors"
"2774",1,0.111674962626376,0,0.00175131348511384,0,"misinformed"
"2775",2,0.149219761012735,0,0.00350262697022767,0,"misleading"
"2776",7,0.582414537227588,0.00175131348511384,0.010507880910683,0.166666666666667,"miss"
"2777",2,0.166497217006597,0,0.00350262697022767,0,"missed"
"2778",17,1.41935443337663,0.00525394045534151,0.0245183887915937,0.214285714285714,"mistake"
"2779",6,0.45899601701828,0.00175131348511384,0.00875656742556918,0.2,"mitch"
"2780",2,0.914611626086137,0.00350262697022767,0,Inf,"mitchell"
"2781",1,0.0906668013402262,0,0.00175131348511384,0,"mixed"
"2782",9,0.994685853437998,0.00525394045534151,0.010507880910683,0.5,"mobile"
"2783",2,0.244195918276343,0,0.00350262697022767,0,"mocking"
"2784",8,0.561315167236931,0.00350262697022767,0.010507880910683,0.333333333333333,"model"
"2785",3,0.261555632748889,0,0.00525394045534151,0,"models"
"2786",1,0.0974185844187537,0,0.00175131348511384,0,"moderately"
"2787",1,0.0285275605463017,0,0.00175131348511384,0,"modern"
"2788",12,0.945797596445642,0.00875656742556918,0.0122591943957968,0.714285714285714,"mom"
"2789",5,0.746960349295934,0.00525394045534151,0.00350262697022767,1.5,"moment"
"2790",3,0.327736260733369,0.00175131348511384,0.00350262697022767,0.5,"moments"
"2791",3,0.564023931383893,0.00175131348511384,0.00350262697022767,0.5,"moms"
"2792",8,0.799364539124181,0.00525394045534151,0.00875656742556918,0.6,"monday"
"2793",45,2.57683561826516,0.0175131348511384,0.0612959719789842,0.285714285714286,"money"
"2794",1,0.100630186102888,0,0.00175131348511384,0,"moneywho"
"2795",1,0.0497681898661024,0,0.00175131348511384,0,"monies"
"2796",2,0.0847516564713023,0.00175131348511384,0.00175131348511384,1,"monitor"
"2797",2,0.135664399042413,0,0.00350262697022767,0,"monologue"
"2798",1,0.19907275946441,0,0.00175131348511384,0,"monopoly"
"2799",1,0.11032948114895,0.00175131348511384,0,Inf,"monster"
"2800",65,2.98848315812113,0.0157618213660245,0.0980735551663748,0.160714285714286,"month"
"2801",14,1.31377547322201,0.00525394045534151,0.0192644483362522,0.272727272727273,"monthly"
"2802",40,2.4133705336471,0.0175131348511384,0.0525394045534151,0.333333333333333,"months"
"2803",1,0.0431950327139757,0,0.00175131348511384,0,"monthshe"
"2804",1,0.147699144118756,0,0.00175131348511384,0,"monthwhy"
"2805",4,0.643398536530536,0.00350262697022767,0.00350262697022767,1,"mood"
"2806",1,0.0610489795690856,0.00175131348511384,0,Inf,"moon"
"2807",1,0.0627215543518003,0,0.00175131348511384,0,"moonlights"
"2808",1,0.150120441563325,0.00175131348511384,0,Inf,"moore"
"2809",1,0.327048104834387,0.00175131348511384,0,Inf,"mophie"
"2810",1,0.0418143695678669,0,0.00175131348511384,0,"moral"
"2811",12,0.792329635738031,0.0140105078809107,0.00700525394045534,2,"morning"
"2812",1,0.0418143695678669,0,0.00175131348511384,0,"morrisstyle"
"2813",1,0.0285275605463017,0,0.00175131348511384,0,"mortor"
"2814",1,0.0271731363067147,0,0.00175131348511384,0,"mos"
"2815",2,0.265113775399292,0.00175131348511384,0.00175131348511384,1,"mostly"
"2816",1,0.436064139779183,0.00175131348511384,0,Inf,"mother"
"2817",1,0.130819241933755,0.00175131348511384,0,Inf,"motherinlaw"
"2818",1,0.0627215543518003,0,0.00175131348511384,0,"motion"
"2819",1,0.218032069889592,0.00175131348511384,0,Inf,"motives"
"2820",4,0.392095035162777,0.00525394045534151,0.00175131348511384,3,"motorola"
"2821",1,0.0236014096272238,0,0.00175131348511384,0,"mott"
"2822",1,0.0236014096272238,0,0.00175131348511384,0,"motts"
"2823",1,0.0285275605463017,0,0.00175131348511384,0,"mountain"
"2824",1,0.106480778318173,0,0.00175131348511384,0,"mountains"
"2825",1,0.0497681898661024,0,0.00175131348511384,0,"mouse"
"2826",2,0.28419810902341,0,0.00350262697022767,0,"mouth"
"2827",2,0.143083545865044,0,0.00350262697022767,0,"mouths"
"2828",7,0.716299822238365,0.00350262697022767,0.00875656742556918,0.4,"move"
"2829",13,1.43830649687774,0.00875656742556918,0.0140105078809107,0.625,"moved"
"2830",1,0.0554990723355324,0,0.00175131348511384,0,"movies"
"2831",7,0.699529548293163,0.00350262697022767,0.00875656742556918,0.4,"moving"
"2832",66,4.4481634554595,0.0490367775831874,0.0665499124343257,0.736842105263158,"much"
"2833",1,0.183146938707257,0,0.00175131348511384,0,"muddle"
"2834",1,0.0487092922093768,0,0.00175131348511384,0,"mularkey"
"2835",1,0.0446699850505505,0,0.00175131348511384,0,"multi"
"2836",7,0.907781709942144,0,0.0122591943957968,0,"multiple"
"2837",14,1.76277885877835,0.010507880910683,0.0140105078809107,0.75,"music"
"2838",2,0.135542542796303,0.00350262697022767,0,Inf,"muss"
"2839",20,1.70925738488879,0.0140105078809107,0.021015761821366,0.666666666666667,"must"
"2840",2,0.21546698671442,0,0.00350262697022767,0,"mybullfrog"
"2841",1,0.0487092922093768,0,0.00175131348511384,0,"myriad"
"2842",1,0.0832486085032986,0,0.00175131348511384,0,"nail"
"2843",1,0.0487092922093768,0,0.00175131348511384,0,"nailing"
"2844",1,0.0554990723355324,0,0.00175131348511384,0,"naivety"
"2845",72,3.00736245262683,0.0332749562171629,0.0928196147110333,0.358490566037736,"name"
"2846",1,0.0640373911563835,0,0.00175131348511384,0,"nameblack"
"2847",18,2.3881974534509,0.0157618213660245,0.0157618213660245,1,"named"
"2848",1,0.247495863117915,0.00175131348511384,0,Inf,"namedchuck"
"2849",8,0.988326282390141,0.00350262697022767,0.010507880910683,0.333333333333333,"names"
"2850",1,0.0863900654279514,0,0.00175131348511384,0,"naming"
"2851",2,0.631541167956058,0.00350262697022767,0,Inf,"napono"
"2852",2,0.618289240578032,0.00175131348511384,0.00175131348511384,1,"nasty"
"2853",2,1.01748299281809,0.00350262697022767,0,Inf,"natalie"
"2854",1,1.83146938707257,0.00175131348511384,0,Inf,"nate"
"2855",6,1.04663071579065,0.00350262697022767,0.00700525394045534,0.5,"nathan"
"2856",1,0.19907275946441,0,0.00175131348511384,0,"nation"
"2857",1,0.150120441563325,0,0.00175131348511384,0,"national"
"2858",1,0.0467211578334839,0,0.00175131348511384,0,"nature"
"2859",1,0.0497681898661024,0,0.00175131348511384,0,"navigation"
"2860",1,0.305244897845428,0,0.00175131348511384,0,"navigator"
"2861",7,0.479272784705101,0.00700525394045534,0.00525394045534151,1.33333333333333,"near"
"2862",3,0.65600599083086,0.00350262697022767,0.00175131348511384,2,"nearby"
"2863",3,0.280745419472026,0.00175131348511384,0.00350262697022767,0.5,"nearest"
"2864",3,0.177758630792324,0.00175131348511384,0.00350262697022767,0.5,"nearly"
"2865",1,0.10773349335721,0.00175131348511384,0,Inf,"neat"
"2866",1,0.0906668013402262,0.00175131348511384,0,Inf,"neatest"
"2867",8,0.573566349872841,0.00525394045534151,0.00875656742556918,0.6,"necessary"
"2868",1,0.0285275605463017,0,0.00175131348511384,0,"necessity"
"2869",2,0.196970978335918,0,0.00350262697022767,0,"neck"
"2870",109,4.98118241234712,0.0507880910683012,0.140105078809107,0.3625,"need"
"2871",69,5.57148097364326,0.0437828371278459,0.0770577933450088,0.568181818181818,"needed"
"2872",2,0.339156408647365,0,0.00350262697022767,0,"needing"
"2873",3,0.764982215801271,0,0.00525394045534151,0,"needless"
"2874",1,0.0906668013402262,0,0.00175131348511384,0,"needlesstosay"
"2875",47,5.94125639774918,0.0595446584938704,0.0227670753064799,2.61538461538462,"needs"
"2876",1,0.109016034944796,0,0.00175131348511384,0,"neg"
"2877",10,1.01869485497449,0.00350262697022767,0.0140105078809107,0.25,"negative"
"2878",1,0.572334183460178,0,0.00175131348511384,0,"negatively"
"2879",1,0.0467211578334839,0,0.00175131348511384,0,"negativesrep"
"2880",1,0.0880514128400273,0,0.00175131348511384,0,"negitive"
"2881",1,0.0906668013402262,0,0.00175131348511384,0,"neglected"
"2882",1,0.115915783991935,0.00175131348511384,0,Inf,"negotiated"
"2883",1,0.169580498803016,0.00175131348511384,0,Inf,"neighborhood"
"2884",1,0.169580498803016,0.00175131348511384,0,Inf,"neill"
"2885",2,0.223778933537294,0,0.00350262697022767,0,"neither"
"2886",1,0.0627215543518003,0,0.00175131348511384,0,"neon"
"2887",4,0.477427387363514,0.00175131348511384,0.00525394045534151,0.333333333333333,"nervous"
"2888",2,0.110998144671065,0,0.00350262697022767,0,"net"
"2889",1,0.0554990723355324,0,0.00175131348511384,0,"netflix"
"2890",10,1.10003367554258,0.00700525394045534,0.010507880910683,0.666666666666667,"network"
"2891",146,6.88719063681265,0.0490367775831874,0.206654991243433,0.23728813559322,"never"
"2892",1,0.176102825680055,0.00175131348511384,0,Inf,"nevertheless"
"2893",290,8.47511209269832,0.217162872154116,0.290718038528897,0.746987951807229,"new"
"2894",4,0.201813454215272,0,0.00700525394045534,0,"newer"
"2895",2,0.0783820810433578,0.00175131348511384,0.00175131348511384,1,"newest"
"2896",1,0.128976717399477,0,0.00175131348511384,0,"newreplacement"
"2897",60,3.56676279770761,0.0332749562171629,0.0718038528896672,0.463414634146341,"next"
"2898",2,1.24013720301124,0.00350262697022767,0,Inf,"nexus"
"2899",63,7.3472138824184,0.0595446584938704,0.0507880910683012,1.17241379310345,"nice"
"2900",5,0.745157501374841,0.00350262697022767,0.00525394045534151,0.666666666666667,"nicely"
"2901",1,0.381556122306785,0,0.00175131348511384,0,"nicemy"
"2902",5,0.645796643652525,0,0.00875656742556918,0,"nicer"
"2903",2,0.245538870964099,0.00350262697022767,0,Inf,"nicest"
"2904",4,0.546350464506259,0.00525394045534151,0.00175131348511384,3,"nick"
"2905",1,0.0453334006701131,0,0.00175131348511384,0,"nickknacky"
"2906",1,0.0872128279558366,0,0.00175131348511384,0,"nickle"
"2907",1,0.0610489795690856,0.00175131348511384,0,Inf,"nifty"
"2908",15,1.52254884332544,0.00700525394045534,0.0192644483362522,0.363636363636364,"night"
"2909",4,0.288721456499266,0,0.00700525394045534,0,"nightmare"
"2910",1,0.0427913408194525,0,0.00175131348511384,0,"nine"
"2911",3,0.125099218498623,0,0.00525394045534151,0,"ninety"
"2912",1,0.0558374813131881,0,0.00175131348511384,0,"ninetynine"
"2913",1,0.166497217006597,0,0.00175131348511384,0,"nit"
"2914",1,0.0487092922093768,0,0.00175131348511384,0,"nits"
"2915",5,0.519697111033461,0,0.00875656742556918,0,"nobody"
"2916",1,0.111674962626376,0,0.00175131348511384,0,"noe"
"2917",2,0.2206589622979,0,0.00350262697022767,0,"noel"
"2918",1,0.130819241933755,0,0.00175131348511384,0,"noise"
"2919",1,0.0285275605463017,0,0.00175131348511384,0,"nomophobia"
"2920",1,0.123747931558957,0,0.00175131348511384,0,"non"
"2921",1,0.228933673384071,0,0.00175131348511384,0,"nonaccounts"
"2922",1,0.0906668013402262,0,0.00175131348511384,0,"nonchalantly"
"2923",8,0.472696137454237,0.00175131348511384,0.0122591943957968,0.142857142857143,"none"
"2924",1,0.0457867346768142,0.00175131348511384,0,Inf,"noneggregious"
"2925",1,0.366293877414514,0,0.00175131348511384,0,"nonexistent"
"2926",1,0.109016034944796,0,0.00175131348511384,0,"nonhelpful"
"2927",1,0.176102825680055,0,0.00175131348511384,0,"nonresponsive"
"2928",1,0.254370748204523,0,0.00175131348511384,0,"nonsense"
"2929",1,0.0517364233636319,0.00175131348511384,0,Inf,"nonstop"
"2930",1,0.120491407044248,0,0.00175131348511384,0,"nonunion"
"2931",1,0.152622448922714,0.00175131348511384,0,Inf,"noon"
"2932",5,0.286166215307138,0,0.00875656742556918,0,"nope"
"2933",2,1.1556241491764,0.00350262697022767,0,Inf,"nordstroms"
"2934",7,0.916585384453203,0.00175131348511384,0.010507880910683,0.166666666666667,"normal"
"2935",10,1.80806652983352,0.00875656742556918,0.00875656742556918,1,"normally"
"2936",2,0.223349925252752,0,0.00350262697022767,0,"north"
"2937",1,0.254370748204523,0,0.00175131348511384,0,"northern"
"2938",1,0.0872128279558366,0,0.00175131348511384,0,"northlake"
"2939",1,0.157885291989015,0,0.00175131348511384,0,"nosince"
"2940",1,0.234803767573406,0.00175131348511384,0,Inf,"notch"
"2941",12,0.979856683529623,0.00700525394045534,0.0140105078809107,0.5,"note"
"2942",1,0.0558374813131881,0,0.00175131348511384,0,"notebook"
"2943",4,0.243408825658093,0.00175131348511384,0.00525394045534151,0.333333333333333,"notes"
"2944",52,3.29842064419898,0.00875656742556918,0.0823117338003503,0.106382978723404,"nothing"
"2945",6,0.190175774135018,0,0.010507880910683,0,"notice"
"2946",7,0.604979592917821,0.00175131348511384,0.010507880910683,0.166666666666667,"noticed"
"2947",2,0.261638636454967,0.00175131348511384,0.00175131348511384,1,"notification"
"2948",1,0.0756805531848169,0,0.00175131348511384,0,"notified"
"2949",1,0.0683384099653944,0.00175131348511384,0,Inf,"november"
"2950",1,0.157885291989015,0,0.00175131348511384,0,"novice"
"2951",109,4.66302928653397,0.0665499124343257,0.124343257443082,0.535211267605634,"now"
"2952",1,0.176102825680055,0,0.00175131348511384,0,"nowadays"
"2953",1,0.327048104834387,0.00175131348511384,0,Inf,"nowbest"
"2954",1,0.100630186102888,0,0.00175131348511384,0,"nowe"
"2955",1,0.130819241933755,0.00175131348511384,0,Inf,"nowhere"
"2956",1,0.277495361677662,0,0.00175131348511384,0,"nuisances"
"2957",49,3.04819301804537,0.00875656742556918,0.0770577933450088,0.113636363636364,"number"
"2958",1,0.0769524952551499,0,0.00175131348511384,0,"numbercontract"
"2959",8,0.747077607438654,0.00350262697022767,0.010507880910683,0.333333333333333,"numbers"
"2960",5,0.655782771804311,0.00350262697022767,0.00525394045534151,0.666666666666667,"numerous"
"2961",1,0.0457867346768142,0.00175131348511384,0,Inf,"objective"
"2962",1,0.169580498803016,0,0.00175131348511384,0,"oblivious"
"2963",1,0.0756805531848169,0,0.00175131348511384,0,"obscene"
"2964",1,0.157885291989015,0,0.00175131348511384,0,"observe"
"2965",1,0.0396421945253803,0.00175131348511384,0,Inf,"observed"
"2966",1,0.0271731363067147,0,0.00175131348511384,0,"obsolete"
"2967",1,0.0668419484333054,0,0.00175131348511384,0,"obtain"
"2968",2,0.246410901454585,0,0.00350262697022767,0,"obvious"
"2969",10,0.543976070393621,0.00175131348511384,0.0157618213660245,0.111111111111111,"obviously"
"2970",3,0.21592200817047,0.00175131348511384,0.00350262697022767,0.5,"occasion"
